text,label
the moment you start seeing them when u closing and opening your eyes you smell them you dream about them keore o apere their presence yoh my sister just know youre in with 2 legs shiqi phakhathi unbelievable mjolo ae,unknown
mothibathabiso8 maputla nailo feba a apere di dimas,unknown
jycmacahia kjmacatangay kjmacatangay akala ko ako lang,unknown
bhundredhyun hoy akala ko sa covid ako ma mamatay sa inggit lang pala,unknown
akala ko si hoshi iiyak today ako pala,unknown
tshepomash11 eh ke khoe bafooo,unknown
batlogeleb bathong and witse me why ena ae tsere ka mafahla,unknown
tsitso morongwa wa kgaolo,unknown
o nhopotsa chepawm mehleng ya hae,unknown
ippc mehleng ya bofelo sllghttpstcohlzsg1m2qu,unknown
kelvinmomo amp mogomotsichosen let it be ya tshela,unknown
ratile go swa setse re tshela hela,unknown
motswedibrock re tsile go tshela mme gone,unknown
ga ke a tshela ao kgonne go tlatsa,unknown
ga ke a tshela ao kgonne go tlatsa,unknown
not really fighting ba tshela ngwana o mongwe ka di salad ba re shes not even wiping her ass right,unknown
gagasifm mymuzesa oh babykdala ngiba tshela ngawekuthi siyathandanamina nawe gagasifmmymuze shadylurker,unknown
ngiktshela ngepmb ke mina,unknown
kesakgoshigadi billzdaoriginal tshela ke tshele,unknown
tshepo tshela ke tlae fetsa,unknown
i like personal conversations like tshela mina why uphatha ubhaka muya endodeni,unknown
boikanom ill sing re yo tshela kae for you,unknown
bambitrimom re tshela ka poifo mma,unknown
batho ba tshela,unknown
zanele66465375 effsouthafrica sinawothambo omunye wenu ukhulume nge harbor where drugs are stored angaz kwanjan imagin cabanga ke your neighbors plays music so loud wena ubusy uyo tshela laba athenga kubo i sound ukuth abayeke ukuyi dayisa let fix our community 1st kuzo ngcinwa ngabo labo chinese bakho,unknown
lalashalom le tshela soft,unknown
borntottravel beautiful image and powerful words gm anya,unknown
to all my nigerians igbo friends and you michaelsoparaya gaziere gi taa a huru m gi nanyaone day we need to learn each others languages igbo languagelearning,unknown
today ziyakhala ke manje todi amp itu incaseyoumissedit,unknown
luis petri estara analizando postularse como gobernador de mendoza pese a que las momias de la ucr no quieran la casta radical quiere imponer a dedo a sus candidatos pero estos no miden petri arrasa en las encuestas hasta cuando la gente tiene que soportar imposiciones,unknown
yfm mymuzesa djankletap malume pompo dbn gogo has grown so much that we are now ready to call her the ampiano queen first saw her on lockdown house party shez yfmmymuze djankletap,unknown
yfm mymuzesa djankletap malume pompo dbn gogo has grown so much that we are now ready to call her the ampiano queen first saw her on lockdown house party shez yfmmymuze,unknown
destinyzee that go and jump offa cliff had our moriti winded they really hurt him today,unknown
farpostza re leka badimo ka that plumber,unknown
zapurl ke tla leka,unknown
skhantam vigilanceblues kagisobrucer aowa banna re leka mala mo gona,unknown
wondermahlobo one thing about them if theyve decided gorr they gonna end theyve decided agona ntwe leka irang,unknown
why do people continue to let their livestock into our private property ntse ba bona gore o leka go baya tema nyana mxm ive had enough of relatives,unknown
okar leka nyala,unknown
lebenzo101 iamcheddar bwgovernment ne ba leka go itsaa dinepe ka gone,unknown
sibongiseni026 yintoni leka people are too comfortable apha,unknown
mmahndem leka nawe,unknown
swarisima sesi khensy na leka awara leya vumbirhi hahari swinwe niri kwala pretoria ku hambana na nwina i kuva mi gimeta nongonoko hi awara ya khumembirhi munghana nwanyango ericncindhani swarisimamlfm,unknown
mphonce wa mpolaya thata ge etla mo di koloing,unknown
e thata e teenagepregnancy,unknown
pabieposs ba dese thata mara ba jisitse team,unknown
jpstower why o bua thata because o tower wena,unknown
neomolefesa mxm bro na ke tsofetse thata for all this nonsense unisa bana le di discussion forums tse compulsory shit the kids come on that thing and dont even speak real english,unknown
leratomabuza chrisexcel102 thata,unknown
go thata mr le di sneimane ga di sa hlole di rekisa di tygaba xala ela ka tamati,unknown
sengangawa esp those that are not legal they need to be very scared thata le gone like to see it,unknown
and o phela o re nna ke bolela too much just 4 hrs on the phone motho setse a re ke bolela thata,unknown
malebomalebo55 thata,unknown
trumelo motho yole o good thata,unknown
tryphinazee officialb wa simolla le re boledisa thata,unknown
sydiimmono thata,unknown
lol if you didnt cry tonight o nale pelo e thata,unknown
at this point i would do anything for money go thata nyana this side,unknown
kenmoi thata yong send your brother,unknown
mongo248 ever since that saturday ke go bona ga raa bua thata maara ke na le go go nagana out of the blue nje and i pray whatever it is go siame le wena o siame babe,unknown
go thata,unknown
unclewafosa thata gore didnt know whether to laugh or offer a hug or something,unknown
prwttyscholar onalennashamu bengemanisa kopa le nthekele dilo nyana tseopolisiska la mpotsa thatake mogoloalona,unknown
tivytave le etsahalloa ke ntho tse thata hore,unknown
beckotitaano thataclapa ele,unknown
le re boisa thata,unknown
iammabena ogotlhed thata,unknown
katlego8 thata,unknown
unclegwaa thata,unknown
ldmonyethabeng ee thata,unknown
mogkutlo nna ga ke itse gore go thata eng le nna,unknown
109oratile ba re buisa thata batho ba,unknown
seabelolekoko i think he moved too quickly by apologizingi mean if i were a lawyer i could have denied the whole thing and called it a setupwe never saw the faceso you may argue that in court innitthats the whole point of being a lawyer akere kana ke lebella di movie thata,unknown
dokterphil thata,unknown
o mo clang yabo nigga rakops beautiful mme thata,unknown
thottiet3 and that boring song which has been playing 20 years ago ke ipotsa gore go thata eng gore e changiwe and all their programs are just a joke no innovation no creativityjust a boring job routine,unknown
moabilives ee thata thefuryone,unknown
bokamosomc ale tagile lea dibereka thata serious,unknown
kegomod03061209 mfana80857307 thata,unknown
thata ma chance thata ma phorisa,unknown
cayisoh ee thata e be ke o goduma,unknown
luntumazile ee thata,unknown
matshoganem makapamakhoro bokangthebae thata ausi waaka,unknown
benseerie thobval monna a sebeditseng ka thata busiu,unknown
eish ba tla go boledisa thata,unknown
waruwk go thata banna baba mthetwa,unknown
e thata the mma,unknown
seroetsana2 go tla loka o ska bala thata,unknown
missevah01 thata shem,unknown
go thata neh,unknown
ja no nhlanhlalux i salute my guyke godisetswe ke ntja tse thata kayadrive kayaonair,unknown
ke hodisitsoe ke ntja tse thata nhlanhla lux 2403 2022,unknown
samkelemaseko tsek o dlala thata,unknown
lefikakatlego thata maam tlhemma mpatliseng,unknown
this other one kept shouting rasta team e thata ka rasta banna and the rest of the crew joined inke ha ke sa itse gore ke siele kae,unknown
lol ever since thato a jola o tella themba thata bbmzansi,unknown
mandocie zintlediko neh maan o pila thata,unknown
powegffmo thata gore,unknown
botshelo bo thata in general,unknown
dumicarl le re boledisa thata,unknown
mtshepose101 tautlhako sikelelajili1 nthabeemaringa moss dan nna batho ba puo ya ko gae ke barata thata mahn eyah wena thethara,unknown
playworldwxde eish im not concerned about this thata thata cause there will be tracks that suit red bullthkse fuel pump failures dia ntshosa what if they keep reoccuring,unknown
robusthun ee thata o tswa kgakala,unknown
tshepangtshambo thata tlhe,unknown
hlengiwe is caught between a rock and a hard place ho thata banna etvscandal,unknown
the fact thata they got previous the scammer to do this wedding already,unknown
kore vele some things are best relayed in vernac yazhow do i say go thata go boima ngwaneso with all its nuances in englishncedani boh,unknown
jebba11 amberpoyoyo go thata nkile ka ikopisa thogo going through a few dealerships ha ke afford le vitz e ja 70k,unknown
iamlebomiya chipi ke chipi o pila thata,unknown
sharonkutlo thata,unknown
joeweecarter90 thata zonke,unknown
cobyceee swapano hake ukwe letho o ngotse sekhoa se thata hore,unknown
mrbradleybw thata go ntshiwa leng di moimoi,unknown
started my day at a funeral and ended it at a baby shower obviously my social interaction meter e felete,unknown
man of dignity e no rapeleta bafo,unknown
nhletelom va lwela hi keeper,unknown
ba lwela dibono sas alive with possibilities,unknown
loko amo tshika ku lwela ami tava right vonwina ma lwela xemmm,unknown
destinyzee o lwela lefifing yabona,unknown
dicay90 basimlate eh wa lwela tuu,unknown
justprow kasi hi lwela yin,unknown
re lwela nkatse everyday there by my complex it usually comes by my place i just understood i think but some lady want it gone like now i understand her but i feel for the owner she loves her cat hle,unknown
keratu o dirang,unknown
dirang di license before le tsona ditlo nyaka matric,unknown
nthabisheng ke dirang,unknown
nafnafflc e dirang,unknown
janong swanky o dirang a omana,unknown
mrskillmonger1 ba dirang kgane dr monger,unknown
skeemnoa o dirang ka stena skeem,unknown
kana lare mjolo o dirang,unknown
fxmargincall kwanearmstrong uthi ftmo e dirang warix,unknown
will smith is on rb1 news guys the narration of the news lehatshe ne le bogetse morago ga gore modiragatsi wa hollywood will smith a tladimole chris rock ka mpama a sena go dira metlae ka letwadi la mosadi wa gagwe jadaim not laughing,unknown
im glad okes were against going to that club on saturday we went to a shisa nyama ko kasi instead ngacisha ngangena enkingeni,unknown
tshepimasina uyeke leyonto yokijimaphela abanye bethu siwathanda kabi amafuthanale nyama esemacelenangisho nje yabo ithufuza thofoza izaphula mbhede angifun bajime,unknown
bongiehaemz nyama eningi,unknown
bajabiri sio kila anayevaa koti jeupe ni daktari wengine wauza nyama,unknown
beastmadlala thebreathingdi2 ntokiieg plus esempithi brawam vele uye juicys uyothola nyama uberyt,unknown
donisdead yima nyana nyama hi ta xava loko hi endle mali,unknown
asekandaba nkabindenkabs alexlwandle with you ill go all the way nge nyama,unknown
work bela bela farelane,unknown
moflavadj 014 bela belalimpopohope youre having a good morning mom team,unknown
enghumbhini unwu bela xikandza a biwa hi sululwani hiku chuwha,unknown
phaxedo mxm in any case tomoso ya ka e se e bela,unknown
que bela ideia foi trazer o dale de volta parabns a todos que apoiaram essa merda,unknown
swarisimamlfm nwanyango ericncindhani munghana timitsu ta xitsongari mi bela swinene risimu leri,unknown
the lady in animal print at the absa branch in industrial old lobatseat enquirees counter 30i saw you direspect an elderly woman that appeared unwelli hope no one ever treats your mother like that ga o na botho gotlhelele,unknown
watshotetsi motaungtebello7 kelemoshane ha u katsoa u ntse ule single after telling so many people nkacho hore ha bana botho,unknown
authenticr03 happy birthday to you setlogolo enjoy the rest of the day,unknown
refveronmon rest my love o toga o wela mo bucket o re wa mopper,unknown
jmanthosa le kgama bao le wela ka godimo,unknown
ro wela ke batho mo,unknown
bathong you loya the twitter handle lona,unknown
hayi nani kodwa not loya bhuti please,unknown
hollywoodbets bafanabafana france 12 south africatla utlwa okarr ka loya,unknown
negusmk rolivhuwa that noksii lady was told by gogos to go cleanse and look for her father id deactivate bruh like for real real busy chatting and they you your gran used to loya batho and what not,unknown
thaboteeman uyagula loya,unknown
batho ba loya,unknown
daisythando18 uyahlupha shame loya bhuti,unknown
busikay o married b habashwe y kesa itse ke loya yana,unknown
loya ziyamukhalela strong,unknown
paulinam1306 give her quickly before a go loya,unknown
manje loya oka r300 ubelala nalabantu abageza nezimpahla ayyy ngoba indlala,unknown
batho ba loya,unknown
akugcwalise ngo r2 we taxi elokhu ekufonela imini yonkeyimi loya we mali ekseni,unknown
hayi bongani ngu mongameli wethu loya,unknown
loya cc u weird shame,unknown
every time fresh food daily posts their briyani special for fridays i remember ukuthi iwona njalo owangixabanisa naloyabuthi loya,unknown
pechumthombeni carolinerathabe eii loya gogo,unknown
nqubekomc yabona ngilalele le recording yaze yafika ekuhcineni bengilindele loya shiiiiiiid ziyakhala manje,unknown
ayi akazithandi shame loya sisi,unknown
craving pap and fresh milk is such a thing possible when i dont like them both fyi if i were pregnant i definitely wouldnt have posted this nor any sign of pregnancy la loya akere,unknown
revgift as for iingwenya le uyayifuna iinyama loya muntu,unknown
nthabeemaringa le batla hore loya pila,unknown
my favourite just came on bamba dieng 15 senegy,unknown
mookamedi ya renang o tseba se re tlhokang,unknown
tshepixo22 newageart2 are sa tlwaelana abuti ong tsubisitse,unknown
ba thabile,unknown
ceesee girrrrllll parents o mo one o thabile ka 2001,unknown
mphowabadimomphowabadimo mphotheshow guys bonna guys remember you have three voting options 1 mobileapp 2 mobile site 3 desktop site please use all three for our girl,unknown
morena a epontshe borena ba haye hle henry hle,unknown
zack001122 le bolela ka mang someone summarise for me quickly,unknown
i wonder what couples with no social life gossip about you know those couples that dont want you to have any friends le bolela ka eng all day in each others armsi would encourage you to go out so i can get mgozi from wena when you get backori palesa areng,unknown
ntokozokhomo2 lmaoooo and ha mitsi da man o no bolela fela,unknown
hayden101 dude nkebe ba tseba gore ke bolela ka edible,unknown
simonsamual1 skhalomas bossoyamechene willywizzybabe sibekoziyanda mokhathi your stupid my friendwhat the difference between the twotlogela go bolela masepainfact prove me wrongname 4 countries in africa that has the best education system like sa,unknown
corruptiontwala not 37 years sa bolela maaka pls,unknown
sanmarketing1 kea91492014 paid by who o bolela maaka,unknown
episode88 a ke tlhaloganye pila pila o bolela ka enge,unknown
afrikanwolf a ka bolela,unknown
